Name: 新闻综合, URL: http://61.173.144.157:9901/tsfile/live/1000_1.m3u8$订阅源, Date: None, Delay: 260 ms, Speed: 0.02 M/s, Resolution: 1920x1080
Name: 宁夏卫视, URL: http://123.130.84.106:8154/tsfile/live/0112_1.m3u8$订阅源, Date: None, Delay: 253 ms, Speed: 0.02 M/s, Resolution: None
Name: 宁夏卫视, URL: http://110.7.130.44:8096/tsfile/live/0112_1.m3u8$订阅源, Date: None, Delay: 230 ms, Speed: 0.04 M/s, Resolution: 720x576
Name: 宁夏卫视, URL: http://60.208.61.2:352/tsfile/live/0112_1.m3u8$订阅源, Date: None, Delay: 216 ms, Speed: 0.23 M/s, Resolution: 1920x1080
Name: 宁夏卫视, URL: http://123.132.233.194:352/tsfile/live/0112_1.m3u8$订阅源, Date: None, Delay: 236 ms, Speed: 0.19 M/s, Resolution: 1920x1080
Name: 宁夏卫视, URL: http://110.80.17.38:9901/tsfile/live/0016_1.m3u8$订阅源, Date: None, Delay: 273 ms, Speed: 0.05 M/s, Resolution: 1920x1080
Name: 宁夏卫视, URL: http://202.100.46.58:9901/tsfile/live/1036_1.m3u8$订阅源, Date: None, Delay: 1493 ms, Speed: 0.04 M/s, Resolution: 1920x1080
Name: 宁夏卫视, URL: http://120.238.94.10:9901/tsfile/live/1076_1.m3u8$订阅源, Date: None, Delay: 451 ms, Speed: 0.03 M/s, Resolution: 1920x1080
Name: 宁夏卫视, URL: http://202.100.46.58:9901/tsfile/live/1036_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 1493 ms, Speed: 0.04 M/s, Resolution: 1920x1080
Name: 宁夏卫视, URL: http://123.138.22.30:9901/tsfile/live/0112_1.m3u8$订阅源, Date: None, Delay: 275 ms, Speed: 0.20 M/s, Resolution: 720x576
Name: 宁夏卫视, URL: http://123.138.22.30:9901/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 275 ms, Speed: 0.20 M/s, Resolution: 720x576
Name: 宁夏卫视, URL: http://58.220.219.14:9901/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 1001 ms, Speed: 0.00 M/s, Resolution: None
Name: 宁夏卫视, URL: http://nas.zyylover.homes:35455/itv/1000000002000031451.m3u8?cdn=ystenlive$订阅源, Date: None, Delay: 558 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: 宁夏卫视, URL: http://36.32.174.67:60080/newlive/live/hls/49/live.m3u8$订阅源, Date: None, Delay: 2100 ms, Speed: 0.07 M/s, Resolution: 1920x1080
Name: 宁夏卫视, URL: http://223.241.247.214:9901/tsfile/live/0112_1.m3u8$订阅源, Date: None, Delay: 525 ms, Speed: 0.21 M/s, Resolution: None
Name: 宁夏卫视, URL: http://118.122.189.74:9901/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 285 ms, Speed: 0.15 M/s, Resolution: 1920x1080
Name: 宁夏卫视, URL: http://118.122.189.74:9901/tsfile/live/0112_1.m3u8$订阅源, Date: None, Delay: 285 ms, Speed: 0.15 M/s, Resolution: 1920x1080
Name: 宁夏卫视, URL: http://61.157.139.15:9901/tsfile/live/2403_1.m3u8$订阅源, Date: None, Delay: 1527 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: 宁夏卫视, URL: http://223.241.247.214:9901/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 525 ms, Speed: 0.21 M/s, Resolution: None
Name: 宁夏卫视, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6370&tk=b53028476470$订阅源, Date: None, Delay: 234 ms, Speed: 1.11 M/s, Resolution: 1280x720
Name: 宁夏卫视, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6840&tk=b53028476470$订阅源, Date: None, Delay: 234 ms, Speed: 1.11 M/s, Resolution: 1280x720
Name: 宁夏卫视, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1276&tk=b53028476470$订阅源, Date: None, Delay: 234 ms, Speed: 1.11 M/s, Resolution: 1280x720
Name: 宁夏卫视, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1244&tk=b53028476470$订阅源, Date: None, Delay: 234 ms, Speed: 1.11 M/s, Resolution: 1280x720
Name: 宁夏卫视, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6181&tk=b53028476470$订阅源, Date: None, Delay: 234 ms, Speed: 1.11 M/s, Resolution: 1280x720
Name: 宁夏卫视, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6726&tk=b53028476470$订阅源, Date: None, Delay: 234 ms, Speed: 1.11 M/s, Resolution: 1280x720
Name: 宁夏卫视, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4337&tk=b53028476470$订阅源, Date: None, Delay: 234 ms, Speed: 1.11 M/s, Resolution: 1280x720
Name: 宁夏卫视, URL: http://113.195.13.211:9901/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 225 ms, Speed: 0.08 M/s, Resolution: None
Name: 宁夏卫视, URL: http://222.169.85.8:9901/tsfile/live/0112_1.m3u8$订阅源, Date: None, Delay: 786 ms, Speed: 0.37 M/s, Resolution: 1920x1080
Name: 宁夏卫视, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8702&tk=2894ccdba8fc$订阅源, Date: None, Delay: 234 ms, Speed: 1.11 M/s, Resolution: 1280x720
Name: 宁夏卫视, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0381&tk=2894ccdba8fc$订阅源, Date: None, Delay: 234 ms, Speed: 1.11 M/s, Resolution: 1280x720
Name: 宁夏卫视, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6896&tk=2894ccdba8fc$订阅源, Date: None, Delay: 234 ms, Speed: 1.11 M/s, Resolution: 1280x720
Name: 宁夏卫视, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5991&tk=2894ccdba8fc$订阅源, Date: None, Delay: 234 ms, Speed: 1.11 M/s, Resolution: 1280x720
Name: 宁夏卫视, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3408&tk=2894ccdba8fc$订阅源, Date: None, Delay: 234 ms, Speed: 1.11 M/s, Resolution: 1280x720
Name: 宁夏卫视, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4723&tk=2894ccdba8fc$订阅源, Date: None, Delay: 234 ms, Speed: 1.11 M/s, Resolution: 1280x720
Name: 宁夏卫视, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4935&tk=2894ccdba8fc$订阅源, Date: None, Delay: 234 ms, Speed: 1.11 M/s, Resolution: 1280x720
Name: 宁夏卫视, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6346&tk=2894ccdba8fc$订阅源, Date: None, Delay: 234 ms, Speed: 1.11 M/s, Resolution: 1280x720
Name: 宁夏卫视, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9874&tk=e503191f8e20$订阅源, Date: None, Delay: 234 ms, Speed: 1.11 M/s, Resolution: 1280x720
Name: 宁夏卫视, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8761&tk=2aca1ad9a849$订阅源, Date: None, Delay: 234 ms, Speed: 1.11 M/s, Resolution: 1280x720
Name: 宁夏卫视, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7547&tk=e503191f8e20$订阅源, Date: None, Delay: 234 ms, Speed: 1.11 M/s, Resolution: 1280x720
Name: 宁夏卫视, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3465&tk=e503191f8e20$订阅源, Date: None, Delay: 234 ms, Speed: 1.11 M/s, Resolution: 1280x720
Name: 宁夏卫视, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2942&tk=e503191f8e20$订阅源, Date: None, Delay: 234 ms, Speed: 1.11 M/s, Resolution: 1280x720
Name: 宁夏卫视, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7027&tk=e503191f8e20$订阅源, Date: None, Delay: 234 ms, Speed: 1.11 M/s, Resolution: 1280x720
Name: 宁夏卫视, URL: http://113.57.93.165:9900/tsfile/live/1003_1.m3u8$订阅源, Date: None, Delay: 887 ms, Speed: 0.03 M/s, Resolution: None
Name: 宁夏卫视, URL: http://116.117.104.242:8096/tsfile/live/0112_1.m3u8$订阅源, Date: None, Delay: 260 ms, Speed: 0.04 M/s, Resolution: None
Name: 宁夏卫视, URL: http://113.57.93.165:9900/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 887 ms, Speed: 0.03 M/s, Resolution: None
Name: 广西卫视, URL: http://220.249.114.102:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源, Date: None, Delay: 204 ms, Speed: 0.01 M/s, Resolution: None
Name: 广西卫视, URL: http://111.61.236.247:9081/hls/44/index.m3u8$订阅源, Date: None, Delay: 734 ms, Speed: 0.02 M/s, Resolution: 720x576
Name: 广西卫视, URL: http://58.19.43.46:9901/tsfile/live/1004_1.m3u8$订阅源, Date: None, Delay: 1202 ms, Speed: 0.04 M/s, Resolution: None
Name: 广西卫视, URL: http://110.53.52.63:8888/newlive/live/hls/25/live.m3u8$订阅源, Date: None, Delay: 445 ms, Speed: 0.13 M/s, Resolution: 1920x1080
Name: 广西卫视, URL: http://110.7.130.134:8096/tsfile/live/0113_1.m3u8$订阅源, Date: None, Delay: 258 ms, Speed: 0.08 M/s, Resolution: 720x576
Name: 广西卫视, URL: http://61.138.128.226:19901/tsfile/live/0113_1.m3u8$订阅源, Date: None, Delay: 233 ms, Speed: 0.03 M/s, Resolution: None
Name: 广西卫视, URL: http://58.221.214.82:9901/tsfile/live/0113_1.m3u8$订阅源, Date: None, Delay: 1254 ms, Speed: 0.03 M/s, Resolution: 1920x1080
Name: 广西卫视, URL: http://110.7.129.204:8096/tsfile/live/0113_1.m3u8$订阅源, Date: None, Delay: 466 ms, Speed: 0.05 M/s, Resolution: 720x576
Name: 广西卫视, URL: http://183.136.148.214:9901/tsfile/live/1013_1.m3u8$订阅源, Date: None, Delay: 277 ms, Speed: 0.18 M/s, Resolution: 1920x1080
Name: 广西卫视, URL: http://116.9.204.242:9901/tsfile/live/0113_1.m3u8$订阅源, Date: None, Delay: 544 ms, Speed: 0.05 M/s, Resolution: 720x576
Name: 广西卫视, URL: http://110.7.130.51:8096/tsfile/live/0113_1.m3u8$订阅源, Date: None, Delay: 231 ms, Speed: 0.05 M/s, Resolution: 720x576
Name: 广西卫视, URL: http://111.160.17.2:59901/tsfile/live/0001_44.m3u8$订阅源, Date: None, Delay: 230 ms, Speed: 0.02 M/s, Resolution: None
Name: 广西卫视, URL: http://58.220.219.14:9901/tsfile/live/0113_1.m3u8$订阅源, Date: None, Delay: 1001 ms, Speed: 0.00 M/s, Resolution: None
Name: 广西卫视, URL: http://110.7.129.116:8096/tsfile/live/0113_1.m3u8$订阅源, Date: None, Delay: 232 ms, Speed: 0.05 M/s, Resolution: 720x576
Name: 广西卫视, URL: http://58.220.219.14:9901/tsfile/live/0113_1.m3u8?key=txiptv$订阅源, Date: None, Delay: 1001 ms, Speed: 0.00 M/s, Resolution: None
Name: 广西卫视, URL: http://113.25.252.226:9901/tsfile/live/0113_1.m3u8$订阅源, Date: None, Delay: 334 ms, Speed: 0.03 M/s, Resolution: 720x576
Name: 广西卫视, URL: http://61.173.144.157:9901/tsfile/live/0118_1.m3u8$订阅源, Date: None, Delay: 260 ms, Speed: 0.02 M/s, Resolution: 1920x1080
Name: 广西卫视, URL: http://61.173.144.157:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 260 ms, Speed: 0.02 M/s, Resolution: 1920x1080
Name: 广西卫视, URL: http://117.27.190.42:9998/tsfile/live/23269_1.m3u8$订阅源, Date: None, Delay: 667 ms, Speed: 0.02 M/s, Resolution: None
Name: 广西卫视, URL: http://116.9.204.242:9901/tsfile/live/0113_1.m3u8?key=txiptv$订阅源, Date: None, Delay: 544 ms, Speed: 0.05 M/s, Resolution: 720x576
Name: 广西卫视, URL: http://59.48.75.130:3052/tsfile/live/0139_1.m3u8$订阅源, Date: None, Delay: 744 ms, Speed: 0.16 M/s, Resolution: 1920x1080
Name: 广西卫视, URL: http://123.130.84.106:8154/tsfile/live/0113_1.m3u8$订阅源, Date: None, Delay: 253 ms, Speed: 0.02 M/s, Resolution: None
Name: 广西卫视, URL: http://123.130.84.106:8154/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 253 ms, Speed: 0.02 M/s, Resolution: None
Name: 广西卫视, URL: http://113.57.20.158:9901/tsfile/live/1004_1.m3u8$订阅源, Date: None, Delay: 269 ms, Speed: 0.03 M/s, Resolution: 1920x1080
Name: 广西卫视, URL: http://113.57.20.158:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 269 ms, Speed: 0.03 M/s, Resolution: 1920x1080
Name: 广西卫视, URL: http://117.27.190.42:9998/tsfile/live/23269_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 667 ms, Speed: 0.02 M/s, Resolution: None
Name: 广西卫视, URL: http://117.27.190.42:9998/tsfile/live/23269_1.m3u8?key=txiptv$订阅源, Date: None, Delay: 667 ms, Speed: 0.02 M/s, Resolution: None
Name: 广西卫视, URL: http://110.7.130.44:8096/tsfile/live/0113_1.m3u8$订阅源, Date: None, Delay: 230 ms, Speed: 0.04 M/s, Resolution: 720x576
Name: 广西卫视, URL: http://58.220.219.14:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 1001 ms, Speed: 0.00 M/s, Resolution: None
Name: 广西卫视, URL: http://110.80.17.38:9901/tsfile/live/0113_1.m3u8$订阅源, Date: None, Delay: 273 ms, Speed: 0.05 M/s, Resolution: 1920x1080
Name: 广西卫视, URL: http://60.12.183.46:9901/tsfile/live/0112_1.m3u8$订阅源, Date: None, Delay: 235 ms, Speed: 0.09 M/s, Resolution: 1920x1080
Name: 广西卫视, URL: http://60.12.183.46:9901/tsfile/live/0112_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源, Date: None, Delay: 235 ms, Speed: 0.09 M/s, Resolution: 1920x1080
Name: 广西卫视, URL: http://123.138.22.30:9901/tsfile/live/0113_1.m3u8$订阅源, Date: None, Delay: 275 ms, Speed: 0.20 M/s, Resolution: 720x576
Name: 广西卫视, URL: http://123.138.22.30:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 275 ms, Speed: 0.20 M/s, Resolution: 720x576
Name: 广西卫视, URL: http://58.17.116.69:9908/tsfile/live/0001_42.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 317 ms, Speed: 0.09 M/s, Resolution: None
Name: 广西卫视, URL: http://php.jdshipin.com:8880/TVOD/gsyd.php?id=9900000034$订阅源, Date: None, Delay: 265 ms, Speed: 1.38 M/s, Resolution: 1920x1080
Name: 广西卫视, URL: http://nas.zyylover.homes:35455/itv/5000000011000031118.m3u8?cdn=bestzb$订阅源, Date: None, Delay: 558 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: 广西卫视, URL: http://livetv.wqwqwq.sbs/itv/5000000011000031118.m3u8?cdn=bestzb$订阅源, Date: None, Delay: 5605 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: 广西卫视, URL: http://115.149.139.141:10001/tsfile/live/1037_1.m3u8?blog.ntnas.top$订阅源, Date: None, Delay: 268 ms, Speed: 0.01 M/s, Resolution: 1920x1080
Name: 广西卫视, URL: http://121.33.239.242:9901/tsfile/live/0113_1.m3u8$订阅源, Date: None, Delay: 1611 ms, Speed: 0.03 M/s, Resolution: 1920x1080
Name: 广西卫视, URL: http://221.233.192.152:1111/tsfile/live/0113_1.m3u8$订阅源, Date: None, Delay: 836 ms, Speed: 0.07 M/s, Resolution: 1920x1080
Name: 广西卫视, URL: http://36.32.174.67:60080/newlive/live/hls/38/live.m3u8$订阅源, Date: None, Delay: 2100 ms, Speed: 0.07 M/s, Resolution: 1920x1080
Name: 广西卫视, URL: http://223.241.247.214:9901/tsfile/live/0113_1.m3u8$订阅源, Date: None, Delay: 525 ms, Speed: 0.21 M/s, Resolution: None
Name: 广西卫视, URL: http://223.241.247.214:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 525 ms, Speed: 0.21 M/s, Resolution: None
Name: 广西卫视, URL: http://118.122.189.74:9901/tsfile/live/0113_1.m3u8$订阅源, Date: None, Delay: 285 ms, Speed: 0.15 M/s, Resolution: 1920x1080
Name: 广西卫视, URL: http://61.136.172.236:9901/tsfile/live/0113_1.m3u8$订阅源, Date: None, Delay: 2851 ms, Speed: 0.01 M/s, Resolution: None
Name: 广西卫视, URL: http://61.136.172.236:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 2851 ms, Speed: 0.01 M/s, Resolution: None
Name: 广西卫视, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0331&tk=b53028476470$订阅源, Date: None, Delay: 234 ms, Speed: 1.11 M/s, Resolution: 1280x720
Name: 广西卫视, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5134&tk=b53028476470$订阅源, Date: None, Delay: 234 ms, Speed: 1.11 M/s, Resolution: 1280x720
Name: 广西卫视, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2938&tk=b53028476470$订阅源, Date: None, Delay: 234 ms, Speed: 1.11 M/s, Resolution: 1280x720
Name: 广西卫视, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5261&tk=b53028476470$订阅源, Date: None, Delay: 234 ms, Speed: 1.11 M/s, Resolution: 1280x720
Name: 广西卫视, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7024&tk=b53028476470$订阅源, Date: None, Delay: 234 ms, Speed: 1.11 M/s, Resolution: 1280x720
Name: 广西卫视, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0741&tk=b53028476470$订阅源, Date: None, Delay: 234 ms, Speed: 1.11 M/s, Resolution: 1280x720
Name: 广西卫视, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3663&tk=b53028476470$订阅源, Date: None, Delay: 234 ms, Speed: 1.11 M/s, Resolution: 1280x720
Name: 广西卫视, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1606&tk=b53028476470$订阅源, Date: None, Delay: 234 ms, Speed: 1.11 M/s, Resolution: 1280x720
Name: 广西卫视, URL: http://222.169.85.8:9901/tsfile/live/0113_1.m3u8$订阅源, Date: None, Delay: 786 ms, Speed: 0.37 M/s, Resolution: 1920x1080
Name: 广西卫视, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8577&tk=2894ccdba8fc$订阅源, Date: None, Delay: 234 ms, Speed: 1.11 M/s, Resolution: 1280x720
Name: 广西卫视, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2739&tk=2894ccdba8fc$订阅源, Date: None, Delay: 234 ms, Speed: 1.11 M/s, Resolution: 1280x720
Name: 广西卫视, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7850&tk=2894ccdba8fc$订阅源, Date: None, Delay: 234 ms, Speed: 1.11 M/s, Resolution: 1280x720
Name: 广西卫视, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0543&tk=2894ccdba8fc$订阅源, Date: None, Delay: 234 ms, Speed: 1.11 M/s, Resolution: 1280x720
Name: 广西卫视, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6619&tk=2894ccdba8fc$订阅源, Date: None, Delay: 234 ms, Speed: 1.11 M/s, Resolution: 1280x720
Name: 广西卫视, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0651&tk=2894ccdba8fc$订阅源, Date: None, Delay: 234 ms, Speed: 1.11 M/s, Resolution: 1280x720
Name: 广西卫视, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9158&tk=2894ccdba8fc$订阅源, Date: None, Delay: 234 ms, Speed: 1.11 M/s, Resolution: 1280x720
Name: 广西卫视, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6473&tk=2894ccdba8fc$订阅源, Date: None, Delay: 234 ms, Speed: 1.11 M/s, Resolution: 1280x720
Name: 广西卫视, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2954&tk=e503191f8e20$订阅源, Date: None, Delay: 234 ms, Speed: 1.11 M/s, Resolution: 1280x720
Name: 广西卫视, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9068&tk=e503191f8e20$订阅源, Date: None, Delay: 234 ms, Speed: 1.11 M/s, Resolution: 1280x720
Name: 广西卫视, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3508&tk=e503191f8e20$订阅源, Date: None, Delay: 234 ms, Speed: 1.11 M/s, Resolution: 1280x720
Name: 广西卫视, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3077&tk=2aca1ad9a849$订阅源, Date: None, Delay: 234 ms, Speed: 1.11 M/s, Resolution: 1280x720
Name: 广西卫视, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5715&tk=e503191f8e20$订阅源, Date: None, Delay: 234 ms, Speed: 1.11 M/s, Resolution: 1280x720
Name: 广西卫视, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0429&tk=e503191f8e20$订阅源, Date: None, Delay: 234 ms, Speed: 1.11 M/s, Resolution: 1280x720
Name: 广西卫视, URL: http://113.57.93.165:9900/tsfile/live/1004_1.m3u8$订阅源, Date: None, Delay: 887 ms, Speed: 0.03 M/s, Resolution: None
Name: 广西卫视, URL: http://113.57.93.165:9900/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 887 ms, Speed: 0.03 M/s, Resolution: None
Name: 广西卫视, URL: http://116.117.104.242:8096/tsfile/live/0113_1.m3u8$订阅源, Date: None, Delay: 260 ms, Speed: 0.04 M/s, Resolution: None
Name: 吉林卫视, URL: http://220.249.114.102:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源, Date: None, Delay: 204 ms, Speed: 0.01 M/s, Resolution: None
Name: 吉林卫视, URL: http://111.61.236.247:9081/hls/45/index.m3u8$订阅源, Date: None, Delay: 734 ms, Speed: 0.02 M/s, Resolution: 720x576
Name: 吉林卫视, URL: http://110.53.52.63:8888/newlive/live/hls/34/live.m3u8$订阅源, Date: None, Delay: 445 ms, Speed: 0.13 M/s, Resolution: 1920x1080
Name: 吉林卫视, URL: http://58.221.214.82:9901/tsfile/live/0116_1.m3u8$订阅源, Date: None, Delay: 1254 ms, Speed: 0.03 M/s, Resolution: 1920x1080
Name: 吉林卫视, URL: http://58.19.43.46:9901/tsfile/live/1007_1.m3u8$订阅源, Date: None, Delay: 1202 ms, Speed: 0.04 M/s, Resolution: None
Name: 吉林卫视, URL: http://61.173.144.157:9901/tsfile/live/0116_1.m3u8$订阅源, Date: None, Delay: 260 ms, Speed: 0.02 M/s, Resolution: 1920x1080
Name: 吉林卫视, URL: http://117.27.190.42:9998/tsfile/live/23258_1.m3u8$订阅源, Date: None, Delay: 667 ms, Speed: 0.02 M/s, Resolution: None
Name: 吉林卫视, URL: http://123.130.84.106:8154/tsfile/live/0116_1.m3u8$订阅源, Date: None, Delay: 253 ms, Speed: 0.02 M/s, Resolution: None
Name: 吉林卫视, URL: http://113.25.252.226:9901/tsfile/live/0116_1.m3u8$订阅源, Date: None, Delay: 334 ms, Speed: 0.03 M/s, Resolution: 720x576
Name: 吉林卫视, URL: http://61.173.144.157:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 260 ms, Speed: 0.02 M/s, Resolution: 1920x1080
Name: 吉林卫视, URL: http://183.136.148.214:9901/tsfile/live/0116_1.m3u8$订阅源, Date: None, Delay: 277 ms, Speed: 0.18 M/s, Resolution: 1920x1080
Name: 吉林卫视, URL: http://59.48.75.130:3052/tsfile/live/0118_1.m3u8$订阅源, Date: None, Delay: 744 ms, Speed: 0.16 M/s, Resolution: 1920x1080
Name: 吉林卫视, URL: http://111.160.17.2:59901/tsfile/live/0001_37.m3u8$订阅源, Date: None, Delay: 230 ms, Speed: 0.02 M/s, Resolution: None
Name: 吉林卫视, URL: http://113.57.20.158:9901/tsfile/live/1007_1.m3u8$订阅源, Date: None, Delay: 269 ms, Speed: 0.03 M/s, Resolution: 1920x1080
Name: 吉林卫视, URL: http://113.57.20.158:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 269 ms, Speed: 0.03 M/s, Resolution: 1920x1080
Name: 吉林卫视, URL: http://117.27.190.42:9998/tsfile/live/23258_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 667 ms, Speed: 0.02 M/s, Resolution: None
Name: 吉林卫视, URL: http://117.27.190.42:9998/tsfile/live/23258_1.m3u8?key=txiptv$订阅源, Date: None, Delay: 667 ms, Speed: 0.02 M/s, Resolution: None
Name: 吉林卫视, URL: http://61.156.228.12:8154/tsfile/live/0116_1.m3u8$订阅源, Date: None, Delay: 445 ms, Speed: 0.02 M/s, Resolution: None
Name: 吉林卫视, URL: http://58.220.219.14:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 1001 ms, Speed: 0.00 M/s, Resolution: None
Name: 吉林卫视, URL: http://60.12.183.46:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源, Date: None, Delay: 235 ms, Speed: 0.09 M/s, Resolution: 1920x1080
Name: 吉林卫视, URL: http://60.12.183.46:9901/tsfile/live/0138_1.m3u8$订阅源, Date: None, Delay: 235 ms, Speed: 0.09 M/s, Resolution: 1920x1080
Name: 吉林卫视, URL: http://123.138.22.30:9901/tsfile/live/0116_1.m3u8$订阅源, Date: None, Delay: 275 ms, Speed: 0.20 M/s, Resolution: 720x576
Name: 吉林卫视, URL: http://61.156.228.12:8154/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 445 ms, Speed: 0.02 M/s, Resolution: None
Name: 吉林卫视, URL: http://58.17.116.69:9908/tsfile/live/0001_35.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 317 ms, Speed: 0.09 M/s, Resolution: None
Name: 吉林卫视, URL: http://php.jdshipin.com:8880/TVOD/gsyd.php?id=9900000025$订阅源, Date: None, Delay: 265 ms, Speed: 1.38 M/s, Resolution: 1920x1080
Name: 吉林卫视, URL: http://nas.zyylover.homes:35455/itv/5000000011000031117.m3u8?cdn=bestzb$订阅源, Date: None, Delay: 558 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: 吉林卫视, URL: http://livetv.wqwqwq.sbs/itv/5000000011000031117.m3u8?cdn=bestzb$订阅源, Date: None, Delay: 5605 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: 吉林卫视, URL: http://121.33.239.242:9901/tsfile/live/0017_1.m3u8$订阅源, Date: None, Delay: 1611 ms, Speed: 0.03 M/s, Resolution: 1920x1080
